max_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
2.5785	-8.66089	15.00549	12.18567	-1.71204	-21.65222
2.579	-9.16443	17.6239	17.52319	-0.10071	-21.24939
2.5795	-10.67505	14.30054	8.25806	0.20142	-16.3147
2.58	-9.97009	13.39417	7.15027	-0.20142	-18.32886
2.5805	-9.97009	12.99133	6.74744	-1.51062	-11.48071
2.581	-8.96301	13.797	6.64673	-5.13611	-10.67505
2.5815	-10.87646	12.89062	4.22974	-7.35168	-5.23682
2.582	-13.797	7.15027	0	-2.11487	-11.07788
2.5825	-17.6239	0.60425	-0.20142	-3.42407	-9.56726
2.583	-13.29346	1.40991	2.31628	-7.35168	-10.57434
2.5835	-10.17151	3.22266	8.05664	-1.91345	-0.10071
2.584	-14.80408	5.23682	0.10071	4.22974	6.54602
2.5845	-5.94177	-0.10071	-2.92053	19.43665	13.39417
2.585	-7.65381	-3.7262	-1.2085	15.81116	12.5885
2.5855	0.10071	-4.12903	-10.97717	13.29346	7.25098
2.586	1.61133	-12.18567	-5.53894	15.00549	-3.92761
2.5865	-2.31628	-15.40833	-5.33752	12.78992	-4.33044
2.587	-2.5177	-12.89062	-4.12903	11.48071	-3.02124
2.5875	-6.04248	-11.17859	-10.17151	10.97717	-2.71912
2.588	-8.66089	-15.20691	-18.8324	10.47363	-4.63257
2.5885	-1.91345	-17.22107	-20.44373	13.89771	-0.10071
2.589	0.10071	-23.46497	-11.58142	14.50195	1.3092
2.5895	-4.63257	-15.40833	-8.25806	12.5885	3.62549
2.59	-7.04956	-21.65222	-6.04248	10.17151	-1.61133
2.5905	-6.44531	-15.91187	4.83398	9.97009	2.11487
2.591	-7.95593	-12.89062	16.41541	7.35168	-3.52478
2.5915	-6.44531	-11.07788	18.32886	4.93469	-0.60425
2.592	-1.51062	-9.26514	14.19983	-0.60425	-5.43823
2.5925	-4.33044	-9.36584	10.97717	0.60425	-2.21558
2.593	-2.31628	-2.92053	-1.51062	-0.90637	-2.11487
2.5935	1.10779	5.74036	-17.52319	0.50354	-2.21558
2.594	9.16443	4.33044	-24.37134	-2.21558	-15.91187
2.5945	15.00549	-4.73328	-18.22815	-9.16443	-17.92603
2.595	11.98425	-6.74744	-9.06372	-9.66797	-24.06921
2.5955	14.50195	-2.11487	-6.94885	-13.39417	-20.04089
2.596	11.98425	-0.60425	-10.37292	-16.81824	-17.52319
2.5965	11.98425	-2.71912	0.70496	-16.01257	-20.84656
2.597	9.46655	-0.10071	3.7262	-14.19983	-16.11328
2.5975	5.13611	8.45947	12.5885	-20.64514	-15.71045
2.598	12.89062	6.94885	8.66089	-20.24231	-6.3446
2.5985	3.62549	8.66089	9.56726	-20.84656	-2.92053
2.599	1.10779	10.57434	8.25806	-13.49487	5.74036
2.5995	-2.21558	6.44531	12.28638	-10.77576	12.48779
2.6	-4.33044	11.88354	9.06372	-20.34302	10.57434
2.6005	-4.83398	13.19275	0.50354	-25.47913	16.61682
2.601	-17.6239	10.67505	0.90637	-20.44373	18.02673
2.6015	-24.27063	12.48779	0.50354	-25.27771	21.85364
2.602	-24.47205	10.17151	5.13611	-18.22815	22.25647
2.6025	-20.84656	6.84814	4.63257	-17.01965	22.96143
2.603	-21.55151	7.75452	-0.50354	-10.37292	21.45081
2.6035	-24.67346	4.22974	-4.33044	-8.7616	21.65222
2.604	-17.12036	2.71912	-6.64673	4.93469	9.66797
2.6045	-15.40833	-5.13611	-9.36584	17.82532	9.86938
2.605	-13.59558	-5.13611	-15.30762	28.29895	19.03381
2.6055	-13.797	-7.35168	-12.68921	23.66638	10.87646
2.606	-10.17151	-3.62549	-12.89062	22.6593	9.36584
2.6065	-12.99133	-5.84106	-17.52319	22.25647	1.61133
2.607	-10.37292	-11.68213	-14.60266	23.56567	4.93469
2.6075	-11.58142	-9.97009	-23.16284	30.41382	2.11487
2.608	-3.7262	-11.98425	-20.04089	28.50037	-0.30212
2.6085	-11.58142	-12.5885	-22.45789	19.83948	-0.90637
2.609	-1.2085	-8.56018	-18.02673	16.3147	-13.19275
2.6095	0.70496	-12.38708	-16.71753	13.39417	-20.04089
2.61	1.10779	-9.97009	-18.42957	12.28638	-22.55859
2.6105	1.71204	-11.98425	-13.99841	16.11328	-23.96851
2.611	-0.20142	-8.25806	-13.89771	8.45947	-19.94019
2.6115	-3.8269	-6.74744	-7.85522	4.93469	-15.91187
2.612	-2.81982	-7.5531	-4.33044	5.13611	-11.68213
2.6125	0.30212	2.71912	-2.5177	-1.2085	-7.15027
2.613	6.14319	0.50354	-2.71912	2.31628	-10.37292
2.6135	4.22974	-2.31628	-0.80566	3.42407	-10.57434
2.614	0	-0.50354	-0.40283	-4.02832	-4.53186
2.6145	2.41699	3.32336	0.90637	-6.14319	-8.25806
2.615	3.92761	4.12903	1.10779	-5.33752	1.3092
2.6155	5.74036	7.04956	8.96301	-18.93311	9.36584
2.616	6.14319	8.7616	10.67505	-9.56726	8.8623
2.6165	8.96301	7.75452	6.2439	-14.60266	11.68213
2.617	9.06372	5.84106	5.0354	-15.1062	5.94177
2.6175	3.32336	5.63965	5.84106	-15.71045	3.42407
2.618	5.13611	7.15027	0.60425	-25.27771	6.94885
2.6185	-0.50354	7.5531	7.15027	-13.99841	5.23682
2.619	0	14.40125	10.37292	-6.14319	3.52478
2.6195	0.90637	1.91345	8.15735	-12.38708	4.12903
2.62	-1.71204	10.97717	7.5531	-15.60974	-1.40991
2.6205	0.70496	6.3446	4.12903	-7.65381	-3.7262
2.621	2.92053	7.95593	11.58142	-8.35876	-5.0354
2.6215	-4.02832	-1.51062	5.23682	-2.71912	-2.21558
2.622	-1.10779	-1.91345	4.93469	-0.20142	0.70496
2.6225	-3.8269	-6.94885	3.02124	1.3092	-0.20142
2.623	-3.32336	-4.73328	-1.71204	5.33752	-15.1062
2.6235	-4.53186	-8.8623	-3.52478	7.95593	-24.57275
2.624	-6.54602	-6.44531	-5.63965	8.05664	-20.94727
2.6245	-2.5177	-12.99133	-1.71204	9.76868	-26.28479
2.625	3.92761	-11.68213	-8.7616	-2.41699	-17.6239
2.6255	-0.90637	-6.64673	-4.63257	7.95593	-18.53027
2.626	4.33044	-4.43115	-17.6239	13.39417	-18.53027
2.6265	-0.30212	-6.3446	-15.20691	16.51611	-3.8269
2.627	-7.95593	-10.67505	-12.48779	11.2793	6.74744
2.6275	-7.25098	-15.00549	-7.5531	20.74585	8.25806
2.628	-13.49487	-15.91187	-5.63965	17.92603	5.23682
2.6285	-17.6239	-16.91895	-6.74744	21.04797	9.66797
2.629	-19.83948	-12.89062	-12.28638	16.21399	12.28638
2.6295	-11.07788	-15.81116	-13.99841	11.98425	15.1062
2.63	-11.17859	-9.56726	-12.38708	7.75452	14.80408
2.6305	-12.89062	-15.40833	-14.19983	0.50354	25.07629
2.631	-15.20691	-15.20691	-1.81274	-4.53186	35.85205
2.6315	-4.73328	-14.70337	-5.33752	-15.00549	45.62073
2.632	-7.45239	-5.23682	-11.07788	-15.00549	47.23206
2.6325	-10.17151	-3.7262	-5.13611	-17.82532	52.46887
2.633	-10.27222	-6.54602	0.30212	-15.40833	57.40356
2.6335	-9.66797	-4.63257	1.51062	-13.19275	50.95825
2.634	-6.3446	-0.10071	-5.84106	-10.77576	42.90161
2.6345	-0.90637	3.52478	9.36584	-1.51062	31.72302
2.635	-6.54602	-1.3092	6.94885	5.33752	19.33594
2.6355	-4.12903	4.53186	9.66797	0.60425	-2.31628
2.636	-9.56726	9.16443	6.54602	10.17151	-33.53577
2.6365	-12.28638	7.04956	12.89062	15.20691	-58.00781
2.637	-10.57434	8.56018	14.30054	0.90637	-61.43188
2.6375	-10.77576	11.78284	10.17151	-11.2793	-56.19507
2.638	-10.77576	13.49487	8.05664	-18.8324	-49.74976
2.6385	-1.91345	15.81116	7.5531	-21.24939	-38.57117
2.639	-2.11487	22.96143	0.90637	-17.12036	-42.19666
2.6395	-3.7262	18.63098	8.45947	-13.59558	-28.9032
2.64	-6.74744	16.61682	16.51611	-9.97009	-19.33594
2.6405	-14.60266	13.39417	4.73328	-15.30762	-17.92603
2.641	-18.93311	12.18567	2.21558	-13.19275	-14.60266
2.6415	-14.60266	10.97717	0.20142	-7.85522	-10.37292
2.642	-9.16443	-3.12195	-0.40283	-2.92053	-9.86938
2.6425	1.00708	-3.8269	-5.13611	3.02124	-3.52478
2.643	-0.10071	-11.38	-0.10071	4.63257	1.00708
2.6435	-1.40991	-16.3147	-2.21558	6.3446	5.13611
2.644	4.93469	-16.81824	-10.57434	9.86938	2.31628
2.6445	-1.2085	-16.01257	-5.0354	1.81274	2.11487
2.645	-0.90637	-14.19983	-13.49487	8.15735	0.20142
2.6455	9.46655	-16.61682	-10.57434	11.38	5.13611
2.646	6.14319	-14.70337	-7.15027	10.57434	2.71912
2.6465	5.33752	-14.30054	-13.89771	15.71045	3.8269
2.647	9.46655	-15.71045	-8.96301	13.59558	-1.51062
2.6475	6.64673	-20.64514	-13.09204	11.98425	1.81274
2.648	9.06372	-16.3147	-7.95593	16.3147	-0.90637
2.6485	-3.22266	-16.61682	-6.84814	15.1062	-0.90637
2.649	-2.71912	-12.08496	-13.09204	10.57434	5.94177
2.6495	-1.51062	-8.45947	-3.62549	14.09912	0.70496
2.65	-9.56726	-4.33044	-6.54602	9.97009	-0.50354
2.6505	2.81982	0.60425	-11.68213	7.35168	-1.40991
2.651	-0.60425	5.53894	-11.2793	12.38708	-5.53894
2.6515	3.92761	-3.42407	-9.86938	8.15735	-4.63257
2.652	-7.25098	5.74036	-6.14319	11.38	-5.63965
2.6525	-6.64673	5.74036	-1.40991	5.53894	-3.8269
2.653	-6.94885	6.64673	1.2085	-0.60425	-9.86938
2.6535	1.10779	10.17151	6.14319	-0.30212	-2.01416
2.654	4.33044	-1.61133	4.73328	-5.63965	-11.78284
2.6545	-1.51062	-2.31628	-1.10779	-4.93469	-15.00549
2.655	0.10071	-1.51062	-1.10779	-6.2439	-18.63098
2.6555	9.16443	0.10071	9.06372	-17.12036	-7.35168
2.656	2.31628	1.71204	3.8269	-20.84656	-8.25806
2.6565	3.32336	-3.42407	8.7616	-18.8324	-5.74036
2.657	0	-1.3092	8.35876	-22.15576	-8.25806
2.6575	3.32336	3.62549	8.96301	-24.47205	-8.35876
2.658	0	5.0354	10.47363	-14.09912	-7.65381
2.6585	-1.71204	7.65381	7.15027	-13.19275	-4.93469
2.659	-4.33044	10.57434	8.15735	-19.43665	-6.44531
2.6595	0.40283	13.59558	10.27222	-15.60974	-6.14319
2.66	-2.41699	13.99841	0.90637	-16.01257	-11.07788
2.6605	-5.33752	13.69629	1.40991	-13.19275	-1.00708
2.661	-4.53186	13.29346	3.62549	-12.48779	-0.10071
2.6615	-4.93469	15.1062	-4.53186	-15.00549	-3.8269
2.662	-3.42407	6.44531	-8.7616	-10.0708	3.52478
2.6625	-1.91345	-2.21558	-4.33044	-4.63257	-1.3092
2.663	3.02124	-7.85522	5.33752	0.50354	3.22266
2.6635	1.10779	-5.74036	4.53186	0.10071	-0.10071
2.664	0.20142	-5.94177	0.80566	5.84106	0.10071
2.6645	-4.73328	-10.37292	-5.53894	4.33044	3.42407
2.665	-4.33044	-18.42957	-1.91345	3.22266	5.84106
2.6655	-11.68213	-20.34302	-6.14319	10.57434	3.22266
2.666	-11.78284	-14.60266	-6.44531	6.74744	10.47363
2.6665	-8.96301	-12.08496	-3.62549	8.7616	11.78284
2.667	-3.02124	-11.17859	-5.13611	14.90479	6.44531
2.6675	-11.2793	-5.94177	-10.47363	14.70337	5.43823
2.668	-10.97717	-1.2085	-12.18567	9.86938	7.65381
2.6685	-4.53186	-11.07788	-13.59558	-1.3092	14.90479
2.669	-6.2439	-16.41541	-2.71912	-1.71204	11.17859
2.6695	-0.90637	-17.72461	-4.93469	-3.42407	18.8324
2.67	-7.5531	-26.18408	-5.94177	-2.71912	7.15027
2.6705	-5.84106	-13.49487	-7.95593	2.71912	8.25806
2.671	-7.25098	-9.36584	-0.10071	-2.61841	-2.21558
2.6715	-7.95593	-14.19983	-7.95593	-0.90637	1.61133
2.672	-3.12195	-2.92053	-3.12195	1.61133	-10.37292
2.6725	-5.43823	0.30212	-1.61133	2.11487	-4.43115
2.673	-8.25806	-2.71912	-1.61133	-1.91345	-1.81274
2.6735	-0.70496	-3.12195	-5.53894	-0.80566	-0.70496
2.674	3.22266	-2.31628	0.30212	-0.70496	-2.11487
2.6745	-3.7262	-11.78284	10.77576	3.02124	-6.74744
2.675	-1.10779	-2.31628	1.91345	2.81982	-1.51062
2.6755	3.42407	-5.63965	4.12903	-2.71912	-3.7262
2.676	8.56018	-4.73328	15.40833	-4.83398	-1.2085
2.6765	0.60425	-2.21558	16.51611	-11.88354	-1.91345
2.677	-2.81982	13.59558	8.7616	-11.58142	-5.0354
2.6775	-1.61133	10.67505	-0.80566	-12.18567	-0.10071
2.678	-0.90637	7.35168	2.92053	-4.43115	-0.10071
2.6785	-0.30212	13.59558	5.74036	-5.94177	-5.43823
2.679	3.42407	9.16443	21.85364	-13.99841	-0.30212
2.6795	5.74036	17.6239	16.11328	-12.38708	3.32336
2.68	4.33044	12.68921	12.18567	-7.95593	8.56018
2.6805	0.10071	9.86938	6.94885	-12.48779	12.99133
2.681	1.40991	13.09204	1.91345	-6.54602	18.02673
2.6815	-2.92053	3.02124	0.30212	-11.17859	16.61682
2.682	-3.92761	-2.41699	4.73328	-8.25806	19.43665
2.6825	0.70496	-5.94177	0.30212	-7.5531	22.55859
2.683	-6.2439	-6.74744	4.63257	-9.16443	9.36584
2.6835	-10.97717	-4.02832	5.53894	-4.33044	8.8623
2.684	-17.6239	-3.8269	-1.2085	-10.0708	3.7262
2.6845	-8.96301	-5.43823	-1.40991	-6.44531	4.33044
2.685	-5.0354	-3.92761	-5.94177	-2.5177	0.40283
2.6855	-1.3092	-9.46655	-18.63098	7.75452	3.62549
2.686	2.01416	-5.74036	-11.68213	20.24231	-7.35168
2.6865	8.7616	-11.38	-14.30054	26.98975	-15.30762
2.687	3.62549	-13.49487	-16.01257	28.60107	-23.26355
2.6875	4.22974	-22.76001	-7.35168	27.09045	-27.89612
2.688	1.81274	-27.79541	-3.52478	26.78833	-17.01965
2.6885	7.25098	-24.16992	-14.09912	22.25647	-13.59558
2.689	6.94885	-25.07629	-11.48071	19.33594	-1.10779
2.6895	7.5531	-25.177	-17.42249	14.30054	-4.73328
2.69	7.5531	-20.04089	-20.24231	13.39417	-1.81274
2.6905	8.45947	-22.55859	-22.86072	20.1416	2.71912
2.691	2.5177	-21.85364	-17.22107	17.01965	0.10071
2.6915	4.73328	-22.96143	-7.5531	15.81116	0.80566
2.692	0.10071	-10.0708	-6.54602	4.33044	-2.5177
2.6925	3.02124	-2.71912	4.12903	2.01416	2.81982
2.693	-2.92053	-6.64673	5.63965	4.83398	-3.42407
2.6935	-5.33752	-4.53186	4.93469	-3.12195	-4.43115
2.694	-1.40991	-1.51062	7.45239	-8.25806	-9.97009
2.6945	0.70496	5.84106	10.17151	-15.50903	-20.54443
2.695	-2.31628	17.12036	4.93469	-23.46497	-27.29187
2.6955	-10.17151	19.63806	5.84106	-13.59558	-25.27771
2.696	-11.48071	17.82532	7.15027	-15.81116	-19.43665
2.6965	-15.40833	25.07629	11.58142	-14.19983	-18.22815
2.697	-14.60266	21.55151	14.80408	-15.30762	-17.12036
2.6975	-8.25806	20.24231	14.09912	-18.32886	-12.78992
2.698	-8.35876	20.04089	12.18567	-14.80408	-12.08496
2.6985	-12.28638	10.97717	15.1062	-12.18567	-12.38708
2.699	-9.97009	12.18567	12.68921	-13.99841	-11.38
2.6995	-0.80566	7.35168	12.89062	-11.17859	-4.43115
2.7	-3.52478	10.67505	12.18567	-15.60974	-4.33044
2.7005	-2.71912	2.31628	5.74036	-11.98425	1.51062
2.701	2.71912	2.92053	1.3092	-11.2793	2.5177
2.7015	-2.5177	-2.41699	0.20142	-10.97717	4.22974
2.702	1.81274	0.20142	-6.2439	-3.02124	7.35168
2.7025	-7.04956	1.40991	-5.53894	-0.90637	4.53186
2.703	0.60425	-1.51062	-1.81274	-3.52478	-2.71912
2.7035	7.65381	-11.88354	0.70496	-0.90637	-10.17151
2.704	12.28638	-10.77576	-2.71912	-3.52478	-18.12744
2.7045	5.13611	-7.04956	-2.11487	0.40283	-20.04089
2.705	2.81982	-10.87646	-3.52478	4.22974	-11.78284
2.7055	-4.22974	-5.94177	-14.60266	8.45947	-6.74744
2.706	-6.64673	-7.85522	-6.44531	7.95593	-0.10071
2.7065	-6.94885	-6.74744	-15.60974	12.99133	-1.00708
2.707	-2.5177	-11.58142	-19.13452	11.07788	5.74036
2.7075	-1.71204	-10.17151	-19.53735	4.73328	14.09912
2.708	-4.33044	-20.84656	-14.80408	5.53894	18.22815
2.7085	-2.61841	-11.07788	-14.40125	2.41699	33.03223
2.709	-2.5177	-20.24231	-4.63257	-0.90637	26.68762
2.7095	-8.25806	-17.22107	-15.81116	5.74036	23.06213
2.71	-5.74036	-13.59558	-15.20691	2.11487	17.6239
2.7105	-7.75452	-18.63098	-18.53027	7.25098	8.56018
2.711	-10.77576	-13.99841	-9.97009	2.5177	5.94177
2.7115	-5.33752	-10.47363	-10.57434	12.5885	10.0708
2.712	-3.62549	-5.63965	-11.38	17.01965	0.40283
2.7125	-5.23682	-3.7262	0.80566	20.24231	-6.14319
2.713	5.0354	-3.22266	-3.12195	16.11328	-8.56018
2.7135	5.43823	-3.52478	-1.40991	5.94177	-13.59558
2.714	4.12903	-2.71912	8.15735	5.74036	-20.34302
2.7145	-0.40283	-0.40283	14.30054	3.92761	-16.61682
2.715	-2.21558	-8.35876	3.7262	-1.51062	-9.97009
2.7155	-3.52478	-0.70496	-0.30212	-0.90637	-19.03381
2.716	-8.56018	5.0354	-13.19275	-6.04248	-13.69629
2.7165	-5.74036	10.27222	-19.63806	-17.12036	-13.19275
2.717	-0.80566	7.5531	-18.93311	-16.51611	-4.63257
2.7175	-8.35876	4.63257	12.5885	-6.3446	6.3446
2.718	-13.89771	21.3501	39.07471	-7.25098	15.00549
2.7185	-15.71045	28.60107	35.75134	-13.797	13.99841
2.719	-22.15576	32.7301	20.44373	-7.75452	13.797
2.7195	-17.32178	24.37134	11.58142	-3.02124	22.35718
2.72	-18.63098	13.29346	10.67505	-12.48779	15.40833
2.7205	-13.797	1.81274	8.8623	-12.89062	8.7616
2.721	-13.49487	4.83398	1.2085	-12.28638	7.15027
2.7215	-12.68921	-0.70496	-3.52478	-7.85522	5.53894
2.722	-12.5885	-7.5531	1.40991	-1.61133	5.23682
2.7225	-11.98425	-4.93469	2.5177	-1.10779	8.15735
2.723	-6.2439	-5.23682	1.71204	-2.71912	0.50354
2.7235	-6.74744	-8.15735	-6.3446	-0.10071	3.32336
2.724	-4.22974	-10.97717	-6.14319	2.11487	-8.45947
2.7245	-8.7616	-16.21399	-7.95593	8.35876	-4.53186
2.725	-6.3446	-8.15735	-5.53894	12.68921	-0.10071
2.7255	-12.38708	-14.40125	-10.67505	6.54602	1.51062
2.726	-13.09204	-15.20691	-9.86938	5.33752	1.3092
2.7265	-6.84814	-19.13452	-10.77576	1.2085	-3.32336
2.727	-4.33044	-23.26355	-12.78992	12.38708	-1.10779
2.7275	-7.35168	-26.08337	-9.16443	7.95593	7.5531
2.728	-4.83398	-26.68762	-8.7616	12.28638	17.42249
2.7285	-2.71912	-32.12585	-13.39417	20.94727	24.27063
2.729	-3.7262	-31.01807	-13.99841	20.64514	19.94019
2.7295	5.23682	-21.04797	-12.99133	19.94019	12.48779
2.73	-0.60425	-19.83948	-8.96301	17.22107	-1.40991
2.7305	-4.63257	-22.55859	-10.17151	19.63806	0.20142
2.731	-3.32336	-13.29346	-2.71912	15.71045	-2.81982
2.7315	-3.52478	-11.98425	-2.41699	9.86938	-7.15027
2.732	2.5177	-7.95593	4.43115	3.62549	-3.12195
2.7325	6.3446	-13.19275	-2.5177	-2.21558	-8.15735
2.733	4.53186	-9.16443	-0.10071	0.30212	-0.10071
2.7335	3.92761	-7.45239	-0.10071	-0.80566	-2.11487
2.734	-1.61133	-2.21558	5.23682	-7.04956	-6.2439
2.7345	-1.3092	2.31628	3.92761	-9.06372	-6.74744
2.735	-3.62549	4.33044	-0.10071	-4.33044	-3.42407
2.7355	1.81274	3.22266	6.3446	-7.45239	-0.80566
2.736	-2.71912	9.66797	6.14319	-10.0708	-5.13611
2.7365	-0.70496	14.19983	10.27222	-21.55151	-9.46655
2.737	0.60425	12.28638	14.30054	-17.82532	-13.59558
2.7375	-6.14319	20.34302	11.88354	-20.74585	-0.90637
2.738	-8.35876	20.04089	9.66797	-15.60974	-9.36584
2.7385	-7.75452	20.1416	9.26514	-16.21399	-8.56018
2.739	-3.12195	14.09912	7.75452	-17.92603	-7.65381
2.7395	-13.49487	11.78284	6.44531	-18.42957	-11.38
2.74	-5.94177	5.0354	7.04956	-14.40125	-12.08496
2.7405	-1.40991	7.85522	7.65381	-13.29346	-11.2793
2.741	-2.92053	4.53186	9.66797	-8.05664	-7.15027
2.7415	-1.3092	0.90637	8.7616	-7.04956	-5.53894
2.742	1.3092	10.0708	8.15735	-7.15027	-0.10071
2.7425	-4.53186	2.11487	7.15027	-3.22266	-3.32336
2.743	-8.25806	-3.12195	6.44531	2.31628	-3.02124
2.7435	-5.23682	-2.31628	10.97717	4.53186	-1.3092
2.744	-9.26514	-0.70496	-5.33752	6.74744	4.02832
2.7445	-0.60425	-9.66797	-4.63257	7.75452	1.3092
2.745	-1.51062	-10.0708	-10.87646	10.37292	-2.01416
2.7455	-10.77576	-6.2439	-9.76868	15.00549	-3.52478
2.746	-11.58142	-14.09912	-12.99133	12.08496	-3.32336
2.7465	-4.93469	-6.3446	-15.30762	12.78992	-10.57434
2.747	-4.63257	-10.0708	-8.96301	15.20691	-10.27222
2.7475	-0.50354	-9.56726	-12.38708	15.91187	-11.07788
2.748	2.92053	-7.75452	-20.04089	12.5885	-10.47363
2.7485	9.76868	-6.04248	-24.47205	12.38708	2.11487
2.749	4.22974	-10.37292	-15.40833	17.42249	-4.12903
2.7495	-7.75452	-14.60266	-16.21399	11.07788	-1.81274
2.75	-4.22974	-17.32178	-6.94885	13.29346	-3.8269
2.7505	-2.5177	-14.60266	-9.46655	6.14319	1.61133
2.751	-4.93469	-13.29346	-10.87646	12.5885	5.43823
2.7515	-6.44531	-11.58142	-7.25098	5.94177	-4.73328
2.752	2.71912	-6.14319	-6.04248	-1.10779	1.61133
2.7525	0.90637	-16.71753	3.42407	-10.0708	5.13611
2.753	-6.2439	-6.2439	2.61841	-20.1416	1.00708
2.7535	-4.12903	-1.91345	-0.20142	-13.59558	4.83398
2.754	-4.53186	-0.40283	-0.70496	-23.66638	0.40283
2.7545	-4.73328	2.21558	2.81982	-17.72461	1.10779
2.755	-4.53186	9.46655	5.43823	-23.76709	-2.61841
2.7555	2.81982	3.7262	10.57434	-17.42249	-10.27222
2.756	1.10779	7.5531	1.10779	0.10071	-10.77576
2.7565	-1.91345	12.18567	-8.96301	0.70496	-2.71912
2.757	-0.90637	11.38	-2.11487	2.92053	-11.78284
2.7575	-3.42407	12.38708	1.61133	0.50354	-1.51062
2.758	-7.35168	11.78284	10.27222	10.0708	-9.86938
2.7585	-1.81274	10.0708	10.97717	11.38	-16.81824
2.759	-3.8269	10.97717	17.6239	10.37292	-8.15735
2.7595	-1.00708	1.40991	19.23523	6.2439	-22.76001
2.76	2.41699	13.89771	10.47363	11.2793	-19.63806
2.7605	2.92053	12.38708	4.12903	6.14319	-17.42249
2.761	-1.61133	9.36584	4.83398	-8.8623	-10.67505
2.7615	8.35876	11.68213	7.35168	-24.87488	0.50354
2.762	10.37292	2.71912	3.12195	-41.69312	14.09912
2.7625	9.36584	-0.40283	-1.51062	-33.03223	21.95435
2.763	4.02832	-0.10071	-1.00708	-17.52319	11.2793
2.7635	1.71204	-6.74744	5.13611	-11.88354	12.18567
2.764	-0.50354	4.73328	-2.11487	-7.65381	13.49487
2.7645	-6.3446	1.61133	-2.11487	-9.66797	23.06213
2.765	-3.02124	-3.8269	-7.35168	-9.56726	20.94727
2.7655	-8.05664	-9.46655	-8.35876	-11.2793	14.60266
2.766	-0.30212	-8.35876	-10.37292	-1.2085	13.59558
2.7665	-6.94885	-7.75452	-16.01257	-5.13611	10.77576
2.767	-5.33752	-8.96301	-20.74585	-0.60425	10.87646
2.7675	-7.45239	-10.77576	-12.48779	-4.12903	9.97009
2.768	-5.13611	-12.78992	-12.89062	1.40991	-3.7262
2.7685	-9.86938	-20.24231	-13.19275	2.31628	3.8269
2.769	-8.35876	-11.58142	-11.2793	1.81274	5.13611
2.7695	-6.44531	-11.58142	-14.40125	6.64673	1.40991
2.77	-2.31628	-9.56726	-15.00549	13.99841	-15.81116
2.7705	0.50354	-12.18567	-14.40125	5.53894	-24.47205
2.771	-1.10779	-13.29346	-6.74744	9.97009	-19.63806
2.7715	-7.04956	-5.94177	-6.74744	22.05505	-4.53186
2.772	-5.84106	-2.11487	-11.98425	25.47913	1.10779
2.7725	-1.10779	3.62549	-13.39417	8.05664	17.32178
2.773	-1.91345	0.50354	-8.7616	-12.28638	11.98425
2.7735	4.53186	-3.52478	-8.35876	-13.59558	15.81116
2.774	5.33752	-2.61841	-3.42407	-14.09912	8.45947
2.7745	-0.50354	-0.90637	0.50354	-17.32178	9.36584
2.775	5.0354	1.40991	0.40283	-13.89771	12.28638
2.7755	7.65381	1.40991	8.56018	-16.81824	2.71912
2.776	8.35876	3.92761	8.45947	-20.34302	1.3092
2.7765	1.71204	8.8623	9.26514	-18.8324	-5.63965
2.777	0.20142	16.11328	13.19275	-15.60974	-13.19275
2.7775	1.81274	11.48071	18.63098	-10.17151	-20.64514
2.778	0.90637	13.19275	18.73169	-1.61133	-23.96851
2.7785	-6.04248	7.45239	22.25647	1.71204	-29.50745
2.779	-13.19275	10.57434	22.55859	-3.12195	-26.48621
2.7795	-12.78992	8.7616	14.40125	-13.797	-20.84656
2.78	-11.58142	10.27222	13.69629	-15.60974	-25.88196
2.7805	-10.27222	13.59558	6.14319	-9.66797	-23.46497
2.781	-6.54602	10.87646	3.52478	-5.74036	-12.5885
2.7815	-3.42407	13.39417	-2.61841	-7.75452	-16.01257
2.782	-2.71912	6.94885	-9.36584	2.5177	-8.56018
2.7825	-8.35876	2.41699	-20.24231	-5.94177	3.8269
2.783	-7.95593	-0.50354	-18.53027	-4.73328	23.36426
2.7835	-11.07788	-2.5177	-17.12036	-6.14319	16.91895
2.784	-11.17859	-11.88354	-4.43115	-6.2439	29.20532
2.7845	-0.10071	-5.63965	7.25098	1.2085	31.01807
2.785	-8.96301	-5.0354	7.85522	-1.2085	27.19116
2.7855	-9.56726	-7.65381	6.94885	8.25806	14.19983
2.786	-10.67505	-10.77576	-4.22974	11.78284	-0.30212
2.7865	-7.5531	-20.54443	-1.40991	14.70337	-3.52478
2.787	-6.3446	-17.32178	1.71204	21.04797	-2.01416
2.7875	-2.31628	-11.07788	-1.10779	14.30054	-12.68921
2.788	-12.78992	-8.7616	2.71912	18.8324	-13.19275
2.7885	-8.66089	-15.30762	-4.83398	24.16992	-24.16992
2.789	-14.09912	-15.40833	-9.97009	23.06213	-10.27222
2.7895	-11.88354	-13.19275	-11.98425	16.51611	2.31628
2.79	-9.26514	-10.87646	-16.91895	13.39417	0.20142
2.7905	-3.7262	-12.38708	-20.54443	8.7616	-7.15027
2.791	-1.71204	-3.92761	-17.01965	9.36584	-15.81116
2.7915	0.10071	-7.85522	-12.78992	5.74036	-15.1062
2.792	7.85522	-2.41699	-7.5531	3.8269	-15.1062
2.7925	7.75452	-2.5177	-6.74744	-1.40991	-8.96301
2.793	6.44531	-1.00708	-1.51062	-12.68921	0.40283
