chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
2.9865	-0.20142	-427.30408	201.81885	364.46228	-85.60181
2.987	-39.67896	-170.29724	-1.40991	455.50232	-31.4209
2.9875	-47.03064	-161.63635	39.17542	232.13196	46.92993
2.988	33.53577	37.56409	182.08008	-291.95251	83.99048
2.9885	89.42871	398.50159	91.54358	-452.7832	111.18164
2.989	56.29578	483.80127	135.35156	-360.83679	100.70801
2.9895	-63.24463	153.07617	333.64563	-336.86829	108.05969
2.99	-197.4884	-127.09351	535.7666	-390.14282	162.54272
2.9905	-231.93054	17.92603	435.26001	-455.09949	288.93127
2.991	-202.02026	127.99988	113.49792	-462.24976	298.29712
2.9915	-163.65051	125.88501	-84.79614	-264.45923	270.19958
2.992	-115.00854	257.51038	-326.29395	75.63171	253.38135
2.9925	-26.28479	351.77307	-612.60681	525.79651	179.56238
2.993	2.11487	203.7323	-742.31873	590.45105	75.32959
2.9935	-91.14075	-5.13611	-656.31409	290.34119	-98.79456
2.994	-126.58997	-129.20837	-408.16956	129.5105	-266.5741
2.9945	-83.78906	-116.01562	-226.49231	95.16907	-333.04138
2.995	-59.41772	-231.62842	-60.02197	354.39148	-241.59851
2.9955	-55.69153	-224.67957	66.6687	667.59338	-181.17371
2.996	3.32336	-69.1864	86.00464	366.67786	-224.37744
2.9965	162.84485	-73.41614	-68.58215	-208.86841	-223.67249
2.997	216.72363	-76.84021	-58.61206	-236.16028	-80.06287
2.9975	73.51685	-135.8551	43.20374	-56.79932	219.94629
2.998	-79.86145	-132.63245	35.85205	50.95825	309.67712
2.9985	-134.04236	-105.6427	12.28638	127.19421	212.79602
2.999	-24.37134	-58.71277	-68.07861	-13.29346	109.3689
2.9995	92.55066	97.28394	-89.73083	-209.47266	-160.83069
3	157.2052	76.63879	78.45154	-355.9021	-359.729
3.0005	232.13196	18.22815	281.17676	-512.30164	-355.19714
3.001	242.50488	88.92517	136.56006	-614.21814	-234.04541
3.0015	218.8385	145.52307	-76.63879	-567.69104	-103.72925
3.002	133.74023	138.67493	-160.72998	-335.45837	2.61841
3.0025	11.98425	94.56482	-117.62695	90.73792	179.05884
3.003	-53.87878	115.10925	-177.14539	575.24414	137.16431
3.0035	-138.27209	91.24146	-509.58252	882.40356	108.05969
3.004	-189.43176	106.9519	-564.16626	382.99255	14.60266
3.0045	-206.55212	248.24524	-355.59998	-99.09668	-98.89526
3.005	-231.82983	383.89893	-180.56946	-268.38684	-197.68982
3.0055	-206.35071	360.03113	-99.80164	-169.39087	-268.78967
3.006	-170.29724	-84.09119	77.24304	-304.13818	-192.453
3.0065	-86.91101	-395.88318	44.71436	-337.47253	-120.14465
3.007	-60.52551	-180.16663	-148.04077	-269.1925	-74.82605
3.0075	-230.52063	-42.59949	79.86145	-177.04468	-40.58533
3.008	-402.02637	-193.6615	482.08923	45.11719	103.02429
3.0085	-460.63843	-329.21448	592.06238	199.50256	286.21216
3.009	-449.86267	-363.15308	529.92554	358.72192	458.72498
3.0095	-416.83044	-380.17273	417.83752	257.00684	603.14026
3.01	-367.38281	-297.39075	230.31921	165.56396	549.96643
3.0105	-271.91162	-169.99512	85.5011	278.86047	487.32605
3.011	-231.32629	-152.27051	120.95032	249.85657	507.97119
3.0115	-209.37195	-172.3114	168.68591	92.44995	636.97815
3.012	-177.74963	-73.81897	105.34058	-59.21631	811.30371
3.0125	-179.15955	-5.0354	36.15417	-179.66309	1102.75269
3.013	-173.31848	-121.9574	-69.1864	-242.60559	1176.06812
3.0135	-110.47668	-159.7229	-261.03516	-189.53247	1114.43481
3.014	-104.3335	-120.44678	-215.41443	-204.9408	1062.87231
3.0145	-197.68982	-61.33118	-154.78821	-341.29944	1068.31055
3.015	-320.25146	68.17932	-141.29333	-424.68567	874.44763
3.0155	-284.50012	157.10449	-59.21631	-408.87451	462.854
3.016	-223.47107	186.41052	136.05652	-408.7738	70.99915
3.0165	-148.04077	134.64661	242.00134	-491.45508	-307.05872
3.017	-5.13611	94.16199	238.17444	-463.96179	-643.42346
3.0175	133.03528	164.65759	29.60815	-247.13745	-849.77417
3.018	211.78894	156.50024	-81.67419	-40.2832	-875.85754
3.0185	271.6095	84.69543	-158.81653	97.58606	-890.66162
3.019	328.00598	-7.25098	-170.19653	68.58215	-939.60571
3.0195	352.1759	-42.8009	155.19104	-35.34851	-903.45154
3.02	370.60547	-101.8158	267.17834	376.0437	-816.43982
3.0205	429.11682	-126.38855	60.92834	806.46973	-752.38953
3.021	443.21594	-62.64038	-60.4248	753.79944	-772.93396
3.0215	381.38123	19.53735	-25.57983	354.89502	-694.58313
3.022	288.22632	110.77881	-141.39404	92.95349	-476.44958
3.0225	249.25232	208.66699	-330.7251	202.5238	-199.40186
3.023	246.23108	471.91772	-311.08704	157.60803	-40.48462
3.0235	175.83618	815.33203	-87.21313	-423.98071	-57.00073
3.024	238.57727	710.5957	-19.53735	-1173.349	0.40283
3.0245	185.80627	126.18713	186.71265	-1004.76379	221.85974
3.025	-21.55151	-279.1626	394.67468	-193.25867	364.46228
3.0255	-43.80798	-416.62903	372.51892	568.89954	117.42554
3.026	2.92053	-490.14587	438.18054	761.35254	-131.82678
3.0265	64.85596	-469.60144	303.33252	517.53845	-368.28918
3.027	143.20679	-242.20276	120.84961	448.04993	-559.6344
3.0275	269.59534	-14.70337	76.7395	310.98633	-697.30225
3.028	363.35449	140.48767	-125.38147	91.04004	-640.90576
3.0285	308.87146	116.21704	-421.2616	171.50574	-515.12146
3.029	159.92432	82.88269	-501.828	681.08826	-417.33398
3.0295	86.40747	187.21619	-363.75732	895.19348	-471.6156
3.03	77.64587	205.44434	-61.43188	601.73035	-629.02222
3.0305	154.28467	68.98499	111.78589	180.16663	-538.88855
3.031	191.74805	-12.78992	60.12268	-94.56482	-152.27051
3.0315	53.17383	54.88586	-39.67896	-138.3728	129.61121
3.032	24.57275	22.25647	-66.46729	-105.6427	174.8291
3.0325	60.52551	-17.22107	-20.84656	-89.63013	168.18237
3.033	37.7655	-40.1825	73.81897	-72.00623	145.22095
3.0335	-3.32336	-91.745	190.33813	-78.85437	119.74182
3.034	18.93311	-121.9574	291.95251	-15.00549	223.47107
3.0345	7.75452	-93.96057	245.72754	301.01624	447.54639
3.035	-32.93152	-17.6239	251.16577	229.41284	558.4259
3.0355	-49.44763	-4.33044	104.23279	-334.45129	574.43848
3.036	18.53027	2.5177	81.87561	-519.14978	488.03101
3.0365	76.94092	121.55457	221.3562	-899.12109	372.92175
3.037	119.33899	307.76367	208.16345	-1123.19641	183.28857
3.0375	158.71582	457.7179	131.02112	-1043.8385	31.52161
3.038	112.28943	367.98706	-12.08496	-752.79236	-53.77808
3.0385	40.48462	135.35156	-125.18005	-565.67688	-133.23669
3.039	-30.2124	-35.75134	-72.40906	-226.99585	-179.46167
3.0395	-71.50269	-135.95581	-89.52942	93.45703	-121.15173
3.04	-118.93616	-135.8551	-255.59692	525.09155	-27.6947
3.0405	-169.49158	-103.93066	-226.59302	508.57544	14.60266
3.041	-139.88342	-158.21228	-218.93921	224.17603	145.42236
3.0415	-145.8252	-204.43726	-240.39001	259.32312	317.93518
3.042	-153.57971	-57.10144	-226.49231	221.15479	402.32849
3.0425	-145.9259	206.04858	-332.73926	49.64905	368.28918
3.043	-151.16272	368.79272	-447.54639	-69.68994	439.38904
3.0435	-169.89441	65.15808	-373.02246	-131.22253	479.47083
3.044	-160.62927	-342.91077	-144.91882	-20.04089	413.40637
3.0445	-181.67725	-263.85498	22.15576	4.33044	265.76843
3.045	-191.84875	-273.22083	236.36169	107.65686	259.52454
3.0455	-163.34839	-363.25378	279.26331	152.1698	273.22083
3.046	-127.19421	-261.43799	372.92175	149.24927	-19.03381
3.0465	-35.65063	-149.85352	446.33789	93.65845	-366.17432
3.047	85.80322	-88.11951	337.87537	169.59229	-580.78308
3.0475	183.69141	-40.88745	197.89124	291.44897	-597.29919
3.048	202.12097	96.7804	116.01562	191.04309	-430.02319
3.0485	213.19885	322.36633	47.33276	8.25806	-301.01624
3.049	258.01392	595.78857	-38.67188	-216.92505	-374.93591
3.0495	253.48206	650.57373	-67.47437	-354.39148	-519.75403
3.05	244.41833	521.76819	-42.29736	-326.59607	-487.62817
3.0505	248.14453	252.17285	-46.62781	-138.17139	-249.75586
3.051	268.89038	36.15417	-182.08008	-87.51526	-4.53186
3.0515	252.07214	8.05664	-322.97058	149.55139	-12.38708
3.052	120.95032	-36.4563	-168.18237	408.97522	-74.42322
3.0525	-22.55859	-89.93225	-61.12976	510.48889	-67.77649
3.053	-76.53809	-140.99121	-192.65442	251.4679	-27.6947
3.0535	-72.10693	-152.57263	-106.54907	-3.92761	-39.57825
3.054	-36.55701	-182.68433	-14.19983	65.76233	-4.93469
3.0545	46.72852	-225.78735	-109.06677	222.26257	12.38708
3.055	107.95898	-153.68042	-34.94568	114.20288	77.24304
3.0555	74.42322	72.20764	-179.15955	19.53735	66.36658
3.056	37.06055	82.17773	-337.0697	-38.36975	75.4303
3.0565	37.46338	177.74963	-300.00916	-137.76855	-16.61682
3.057	-94.56482	293.86597	-389.23645	961.45935	-179.26025
3.0575	-139.48059	13.99841	-215.61584	1599.44458	-140.78979
3.058	-106.75049	-155.896	-13.39417	607.16858	-79.96216
3.0585	46.02356	3.42407	54.28162	-305.04456	-36.75842
3.059	157.60803	143.4082	56.79932	-695.69092	111.28235
3.0595	160.62927	317.83447	-165.9668	-808.58459	83.18481
3.06	113.1958	123.56873	-223.97461	-656.11267	50.05188
3.0605	-20.64514	-374.13025	142.30042	-254.48914	54.98657
3.061	-98.69385	-401.12	345.32776	-151.86768	2.5177
3.0615	-111.28235	-428.10974	465.06958	-352.67944	-66.76941
3.062	-120.64819	-518.74695	349.75891	-249.55444	-184.39636
3.0625	-150.35706	-669.104	521.36536	174.92981	-303.53394
3.063	-211.99036	-647.35107	707.87659	315.7196	-324.27979
3.0635	-208.36487	-418.34106	521.76819	-123.77014	-289.13269
3.064	-147.53723	-104.93774	242.30347	-515.92712	-290.74402
3.0645	-87.41455	6.14319	309.27429	-464.56604	-261.43799
3.065	-58.71277	141.99829	200.0061	-143.3075	-254.18701
3.0655	-25.88196	687.53357	-166.26892	-20.34302	-258.31604
3.066	30.61523	993.68591	-293.26172	-59.71985	-196.07849
3.0665	30.51453	636.97815	-339.68811	180.56946	-107.35474
3.067	-9.16443	82.88269	-333.94775	410.98938	-10.57434
3.0675	-4.53186	62.33826	-190.03601	200.91248	4.33044
3.068	-26.3855	10.27222	13.89771	-139.27917	47.8363
3.0685	-12.99133	-40.1825	-28.29895	-497.69897	125.68359
3.069	51.46179	-38.87329	-266.17126	-592.16309	182.78503
3.0695	118.93616	-67.97791	-391.04919	-520.35828	289.93835
3.07	134.24377	20.44373	-313.1012	-468.19153	391.55273
3.0705	65.15808	210.58044	-27.49329	-308.1665	251.06506
3.071	33.9386	401.92566	62.9425	44.11011	49.0448
3.0715	66.56799	233.54187	173.72131	21.95435	86.20605
3.072	52.67029	-57.30286	219.94629	-190.13672	79.05579
3.0725	16.11328	-273.62366	115.10925	316.62598	57.30286
3.073	-54.68445	-455.60303	92.14783	716.8396	152.27051
3.0735	-143.91174	-530.93262	13.19275	796.19751	223.06824
3.074	-253.68347	-309.47571	76.84021	753.09448	360.33325
3.0745	-366.47644	-98.0896	373.42529	340.69519	544.22607
3.075	-408.7738	-11.17859	317.53235	157.91016	575.44556
3.0755	-375.54016	118.13049	199.70398	79.05579	464.16321
3.076	-263.55286	194.56787	2.61841	40.58533	516.73279
3.0765	-186.20911	152.37122	-298.90137	33.33435	648.9624
3.077	-157.30591	-7.65381	-371.31042	-26.88904	702.63977
3.0775	-157.70874	-160.22644	-234.34753	-115.81421	679.77905
3.078	-173.62061	-346.13342	-267.78259	80.36499	606.36292
3.0785	-256.80542	-304.13818	-223.26965	412.90283	331.63147
3.079	-338.68103	-176.23901	0.70496	352.37732	79.96216
3.0795	-392.45911	-167.98096	229.31213	31.82373	-50.05188
3.08	-410.28442	-163.95264	349.6582	-101.41296	-80.86853
3.0805	-394.67468	-165.26184	324.58191	-139.68201	-69.1864
3.081	-315.11536	-184.49707	186.51123	-171.70715	34.74426
3.0815	-181.57654	-116.922	160.72998	-372.82104	14.70337
3.082	-34.34143	-73.81897	56.49719	-487.9303	-110.27527
3.0825	62.9425	-91.64429	-122.96448	-379.7699	-137.86926
3.083	36.35559	5.74036	-245.82825	-486.7218	-10.37292
3.0835	-18.63098	155.79529	-294.06738	-426.297	275.93994
3.084	51.36108	207.4585	-183.48999	-250.15869	332.73926
3.0845	126.58997	207.05566	-37.86621	-66.36658	170.19653
3.085	162.64343	246.02966	-57.00073	138.77563	142.30042
3.0855	193.76221	213.40027	-180.77087	-0.10071	247.43958
3.086	170.59937	21.95435	-223.37036	-177.85034	368.28918
3.0865	151.96838	-99.19739	-7.95593	-95.87402	224.47815
3.087	111.78589	-35.65063	332.73926	-198.6969	6.14319
3.0875	47.13135	7.95593	305.85022	-101.41296	-203.22876
3.088	22.25647	187.82043	43.30444	207.76062	-292.15393
3.0885	83.68835	384.30176	-160.52856	364.96582	-312.09412
3.089	134.74731	307.96509	-130.92041	546.44165	-308.1665
3.0895	195.67566	298.80066	-131.02112	439.38904	-359.22546
3.09	226.89514	223.06824	-72.10693	43.20374	-387.72583
3.0905	246.23108	-15.60974	-76.43738	-203.32947	-428.71399
3.091	313.1012	-208.86841	-129.40979	-251.26648	-445.93506
3.0915	242.00134	-379.26636	-38.36975	-248.64807	-408.97522
3.092	38.16833	-378.15857	115.31067	-194.66858	-341.90369
3.0925	-135.8551	-112.99438	-19.13452	-6.74744	-348.24829
3.093	-214.40735	-1.2085	76.7395	68.58215	-386.41663
3.0935	-153.07617	-123.36731	302.62756	70.59631	-355.59998
3.094	-66.06445	-0.70496	69.38782	167.07458	-330.62439
3.0945	-26.48621	266.5741	-385.30884	229.31213	-72.81189
3.095	-113.69934	306.25305	-333.34351	-237.97302	302.92969
3.0955	-324.17908	-85.70251	56.5979	-397.89734	643.32275
3.096	-494.97986	-165.46326	183.5907	-140.8905	736.9812
3.0965	-525.19226	-84.89685	168.98804	-19.33594	536.37085
3.097	-370.90759	-76.43738	259.52454	-109.57031	227.29797
3.0975	-167.47742	-147.73865	242.10205	-206.35071	-16.61682
3.098	31.82373	-149.85352	208.06274	-235.95886	-127.59705
3.0985	215.21301	-100.6073	233.74329	-198.6969	-212.19177
3.099	311.08704	96.17615	187.4176	-278.75977	-295.578
3.0995	341.60156	177.95105	51.96533	-272.21375	-425.39062
3.1	393.36548	93.0542	-155.09033	-43.80798	-471.01135
3.1005	449.76196	195.67566	-231.22559	21.55151	-512.40234
3.101	434.55505	478.46375	-334.14917	-5.23682	-378.96423
3.1015	321.35925	492.66357	-429.11682	800.52795	-189.33105
3.102	155.69458	49.44763	-457.31506	1539.22119	127.39563
3.1025	59.21631	-168.88733	-82.88269	788.44299	364.86511
3.103	99.90234	-154.88892	7.45239	-35.75134	396.08459
3.1035	99.60022	-343.81714	125.18005	-57.9071	364.26086
3.104	52.26746	-236.76453	137.36572	174.22485	211.2854
3.1045	14.70337	-48.84338	201.51672	303.0304	-41.18958
3.105	51.96533	30.81665	282.9895	307.05872	-187.51831
3.1055	57.50427	-1.51062	262.94861	375.03662	-182.18079
3.106	45.62073	-86.50818	121.05103	419.54956	-105.6427
3.1065	34.44214	-75.53101	213.90381	101.41296	-67.47437
3.107	15.91187	-11.2793	243.41125	-152.77405	-51.96533
3.1075	-27.89612	-19.63806	184.19495	-208.96912	-69.08569
3.108	-54.78516	-34.03931	87.31384	-195.27283	-140.78979
3.1085	-17.01965	-60.82764	5.84106	-117.12341	-203.53088
3.109	14.50195	-174.92981	-175.13123	53.57666	-225.0824
3.1095	33.03223	-161.13281	-339.48669	220.75195	-219.64417
3.11	98.49243	-9.97009	-394.07043	155.39246	-240.79285
3.1105	130.01404	117.52625	-181.37512	-128.70483	-352.27661
3.111	187.51831	81.27136	-62.74109	-178.35388	-402.12708
3.1115	228.60718	-47.23206	-88.92517	182.28149	-367.58423
3.112	175.83618	-24.67346	-123.77014	222.16187	-301.21765
3.1125	91.94641	14.60266	-157.70874	40.58533	-277.04773
3.113	67.8772	13.49487	-95.16907	-230.72205	-268.18542
3.1135	75.83313	-15.30762	98.59314	-288.12561	-166.97388
3.114	20.64514	-12.68921	173.21777	-228.10364	147.53723
3.1145	-31.21948	110.98022	35.65063	-436.66992	417.43469
3.115	-40.78674	259.72595	-133.94165	-663.16223	577.86255
3.1155	-18.53027	248.14453	-125.38147	-790.45715	619.55566
3.116	-28.70178	-1.3092	-27.29187	-726.10474	534.25598
3.1165	-9.36584	-0.10071	50.95825	-551.17493	321.25854
3.117	-5.13611	18.12744	45.82214	-181.17371	106.34766
3.1175	-77.04163	46.02356	-43.80798	199.50256	11.78284
3.118	-103.02429	112.08801	167.07458	76.43738	63.94958
3.1185	-71.20056	-42.39807	161.83777	-232.13196	100.00305
3.119	-50.65613	-26.78833	-155.9967	-107.05261	36.95984
3.1195	-52.67029	54.78516	-261.94153	244.82117	-6.74744
3.12	-0.10071	116.72058	136.86218	299.3042	-121.75598
3.1205	5.84106	20.54443	332.73926	185.40344	-176.64185
3.121	23.26355	-390.24353	67.47437	-116.922	-215.61584
3.1215	48.13843	-532.04041	-67.27295	-63.24463	-426.297
3.122	54.28162	-350.06104	-76.23596	206.14929	-598.30627
3.1225	11.98425	-113.69934	-26.3855	520.15686	-662.15515
3.123	-78.65295	-69.99207	150.9613	686.22437	-642.31567
3.1235	-137.46643	125.38147	138.07068	717.34314	-455.90515
3.124	-53.77808	189.23035	25.27771	481.88782	-352.47803
3.1245	-20.84656	116.21704	39.17542	377.65503	-319.54651
3.125	-10.47363	23.46497	-27.59399	266.6748	-192.05017
3.1255	-16.51611	-80.76782	-118.73474	880.89294	-149.24927
3.126	28.29895	-192.65442	-74.62463	1347.97668	-95.97473
3.1265	43.20374	-177.24609	166.0675	976.26343	-54.98657
3.127	-17.12036	-196.98486	348.349	405.55115	48.94409
3.1275	-47.7356	-21.24939	143.4082	-11.98425	170.49866
3.128	-19.23523	319.04297	-256.90613	-687.53357	280.67322
3.1285	50.85754	492.9657	-283.29163	-809.18884	289.13269
3.129	91.64429	529.01917	-141.99829	-456.30798	250.56152
3.1295	182.28149	597.50061	-119.33899	-299.60632	311.28845
3.13	182.68433	322.76917	-162.74414	-233.13904	391.65344
3.1305	127.49634	-128.50342	-47.63489	-219.64417	354.19006
3.131	79.2572	-12.48779	-342.70935	-33.83789	217.12646
3.1315	103.82996	13.59558	-498.80676	201.2146	125.07935
3.132	102.21863	-140.08484	-287.72278	-65.86304	86.00464
3.1325	77.14233	-165.86609	-117.82837	-483.19702	66.16516
3.133	41.39099	-15.30762	-0.30212	-423.27576	11.17859
3.1335	21.24939	171.90857	24.06921	-311.8927	5.94177
3.134	-17.92603	208.56628	58.51135	-327.70386	-26.88904
3.1345	-2.5177	-134.74731	100.80872	-205.54504	43.70728
3.135	60.12268	-324.07837	85.5011	-101.8158	98.79456
3.1355	122.15881	-235.35461	5.33752	-143.3075	144.51599
3.136	105.13916	-29.60815	-45.01648	-64.85596	130.61829
3.1365	-13.59558	50.354	-46.32568	-4.12903	95.16907
3.137	-167.37671	-97.28394	159.62219	97.88818	31.4209
3.1375	-230.82275	-78.55225	181.47583	283.49304	51.96533
3.138	-208.66699	-22.05505	137.86926	186.91406	134.74731
3.1385	-158.81653	-154.08325	115.10925	20.04089	142.40112
3.139	-135.65369	-189.83459	10.27222	-250.86365	158.4137
3.1395	-121.35315	-191.54663	66.97083	-335.45837	197.18628
3.14	-110.27527	-191.84875	235.45532	-259.62524	250.05798
3.1405	-72.81189	51.76392	140.18555	-321.45996	219.54346
3.141	-6.3446	264.76135	10.97717	-300.81482	87.11243
3.1415	2.81982	161.73706	-44.41223	-112.79297	60.3241
3.142	-54.78516	62.13684	-66.26587	-210.88257	117.82837
3.1425	-71.50269	-128.40271	-48.54126	-484.50623	187.4176
3.143	-37.26196	-192.75513	106.54907	-500.31738	169.69299
3.1435	-23.36426	38.16833	96.47827	-277.45056	12.68921
3.144	28.80249	147.63794	48.64197	70.3949	-77.04163
3.1445	137.76855	83.18481	16.01257	-12.38708	-84.69543
3.145	146.32874	-179.15955	-36.35559	55.18799	-29.80957
3.1455	90.73792	-59.31702	-38.36975	144.71741	-36.15417
3.146	51.26038	154.18396	-132.83386	228.50647	-46.5271
3.1465	61.23047	109.26819	-62.13684	183.38928	-83.38623
3.147	128.20129	48.33984	-9.56726	-133.63953	-95.87402
3.1475	146.02661	23.76709	-5.63965	-480.57861	-46.62781
3.148	7.75452	-54.28162	-180.26733	-435.26001	130.92041
3.1485	-158.81653	-91.24146	-297.29004	-33.33435	345.42847
3.149	-280.87463	-97.58606	108.66394	202.72522	403.53699
3.1495	-296.08154	-58.51135	233.54187	226.29089	351.57166
3.15	-259.32312	-21.65222	221.85974	192.453	227.70081
3.1505	-240.99426	76.33667	210.58044	123.16589	7.15027
3.151	-216.82434	28.70178	173.5199	-5.33752	-63.14392
3.1515	-206.35071	-144.6167	154.38538	-191.04309	-33.73718
3.152	-199.70398	-271.81091	171.90857	-182.98645	-4.12903
3.1525	-262.74719	-431.93665	231.12488	161.33423	31.01807
3.153	-309.77783	-478.96729	139.98413	649.16382	-5.33752
3.1535	-241.59851	-439.79187	151.26343	523.1781	-59.51843
3.154	-115.31067	-350.66528	269.1925	-39.27612	-115.41138
3.1545	-24.97559	-218.03284	190.23743	-295.578	-154.88892
3.155	108.26111	3.02124	-200.71106	-310.28137	-139.78271
3.1555	185.00061	213.8031	-483.80127	-178.85742	-91.8457
3.156	124.67651	310.28137	-376.24512	107.35474	-191.64734
3.1565	103.93066	312.29553	-303.83606	313.1012	-253.17993
3.157	155.59387	99.09668	-227.49939	92.04712	-144.51599
3.1575	265.06348	16.21399	-237.57019	-203.93372	-35.85205
3.158	220.55054	70.19348	-284.70154	-135.8551	-21.55151
3.1585	109.57031	102.31934	-321.86279	-33.33435	-95.5719
3.159	-4.12903	56.09436	-199.30115	48.33984	-47.53418
3.1595	-30.61523	89.42871	54.78516	90.13367	78.35083
3.16	-92.55066	192.15088	318.2373	12.48779	63.14392
3.1605	-180.26733	249.15161	416.3269	-21.3501	-120.7489
3.161	-210.58044	243.61267	324.27979	76.23596	-173.72131
3.1615	-217.63	227.29797	66.26587	115.61279	-221.65833
3.162	-238.87939	188.32397	-80.36499	50.65613	-252.87781
3.1625	-220.55054	147.73865	-136.05652	-32.32727	-187.21619
3.163	-220.24841	107.35474	-251.87073	152.47192	-19.53735
3.1635	-240.69214	77.54517	-79.66003	138.07068	54.0802
3.164	-190.84167	86.8103	129.00696	-11.38	75.53101
3.1645	-86.70959	24.27063	141.99829	45.2179	139.37988
3.165	-82.9834	-29.60815	169.49158	113.39722	257.30896
3.1655	-123.36731	-106.64978	-42.39807	219.44275	377.65503
3.166	-165.56396	-182.98645	-230.92346	228.60718	562.65564
3.1665	-93.96057	-224.88098	27.39258	82.68127	556.41174
3.167	6.74744	-114.10217	206.14929	76.53809	348.75183
3.1675	99.80164	113.90076	300.31128	136.66077	104.03137
